lv1,lv2,lvrel,att1,att2,attrel,tech1,tech2,techrel,n1,n2,nrel,y
13.0,7.0,1.86,2200.0,840.0,2.62,6.0,4.0,1.5,1,1,1.0,1.0
12.0,5.0,2.4,1680.0,480.0,3.5,5.0,1.0,5.0,1,1,1.0,1.0
8.5,9.5,0.89,1259.5,1822.5,0.69,3.88,4.5,0.86,8,8,1.0,0.0
6.0,16.0,0.38,560.0,3780.0,0.15,3.0,7.0,0.43,1,1,1.0,0.0
1.0,18.0,0.06,180.0,4320.0,0.04,1.0,8.0,0.12,1,1,1.0,0.0
12.5,9.5,1.32,2271.0,1762.0,1.29,5.75,4.5,1.28,4,6,0.67,0.0
8.0,12.0,0.67,1080.0,1728.0,0.62,4.0,1.0,4.0,1,1,1.0,0.0
16.0,12.0,1.33,3072.0,1656.67,1.85,1.0,5.33,0.19,1,3,0.33,0.0
8.57,10.0,0.86,1470.0,1956.0,0.75,4.140000000000001,4.67,0.89,7,3,2.33,1.0
8.0,5.0,1.6,875.0,420.0,2.08,4.0,3.0,1.33,1,1,1.0,1.0
10.33,11.6,0.89,1597.67,2073.6,0.77,4.83,5.2,0.93,6,5,1.2,1.0
18.0,6.0,3.0,3900.0,600.0,6.5,8.0,3.0,2.67,1,1,1.0,1.0
18.0,1.0,18.0,4032.0,192.0,21.0,8.0,1.0,8.0,1,1,1.0,1.0
4.0,20.0,0.2,400.0,4200.0,0.1,2.0,9.0,0.22,1,1,1.0,0.0
3.0,9.62,0.31,300.0,1518.75,0.2,1.5,4.5,0.33,2,8,0.25,0.0
10.33,15.2,0.68,2419.0,3597.6,0.67,4.67,6.8,0.69,6,5,1.2,0.0
12.0,15.33,0.78,1680.0,3132.0,0.54,1.0,6.67,0.15,1,3,0.33,0.0
9.0,14.67,0.61,960.0,2524.0,0.38,1.0,1.0,1.0,1,3,0.33,0.0
12.0,10.62,1.13,1680.0,2309.0,0.73,1.0,4.88,0.2,1,8,0.12,0.0
11.38,17.2,0.66,1971.12,3864.2,0.51,5.25,7.6,0.69,8,5,1.6,1.0
1.0,20.0,0.05,180.0,4620.0,0.04,1.0,1.0,1.0,1,1,1.0,0.0
2.0,15.0,0.13,240.0,4000.0,0.06,1.0,7.0,0.14,1,1,1.0,0.0
17.0,16.0,1.06,4374.0,2592.0,1.69,8.0,7.0,1.14,1,1,1.0,1.0
8.0,12.0,0.67,768.0,2160.0,0.36,1.0,5.0,0.2,1,1,1.0,0.0
7.0,19.0,0.37,768.0,7560.0,0.1,4.0,9.0,0.44,1,1,1.0,0.0
4.67,14.67,0.32,605.67,2649.67,0.23,1.0,1.0,1.0,3,6,0.5,0.0
13.0,13.0,1.0,2646.0,2016.0,1.31,6.0,6.0,1.0,1,1,1.0,1.0
14.0,8.0,1.75,1980.0,900.0,2.2,6.0,1.0,6.0,1,1,1.0,1.0
7.0,13.43,0.52,865.0,3002.43,0.29,3.33,6.14,0.54,3,7,0.43,0.0
11.2,7.67,1.46,1907.4,888.0,2.15,5.4,3.67,1.47,5,6,0.83,1.0
6.0,6.33,0.95,576.0,624.67,0.92,3.0,3.33,0.9,1,3,0.33,0.0
9.0,10.67,0.84,1152.0,1401.33,0.82,4.0,1.0,4.0,1,6,0.17,0.0
14.67,10.0,1.47,3816.0,1667.75,2.29,6.67,4.62,1.44,3,8,0.38,0.0
17.0,12.5,1.36,3584.0,2596.25,1.38,1.0,5.75,0.17,1,8,0.12,0.0
11.0,11.25,0.98,2607.6,2327.62,1.12,5.0,5.38,0.93,5,8,0.62,0.0
3.0,1.0,3.0,270.0,180.0,1.5,2.0,1.0,2.0,1,1,1.0,0.0
6.0,3.0,2.0,504.0,300.0,1.68,3.0,2.0,1.5,1,1,1.0,1.0
10.0,12.0,0.83,1125.0,1500.0,0.75,4.0,5.0,0.8,1,1,1.0,0.0
19.0,8.0,2.38,4032.0,875.0,4.61,9.0,4.0,2.25,1,1,1.0,1.0
10.0,14.0,0.71,1120.0,1680.0,0.67,4.0,1.0,4.0,1,1,1.0,0.0
9.43,6.0,1.57,1704.43,1125.5,1.51,1.0,3.17,0.32,7,6,1.17,1.0
11.5,10.83,1.06,1865.12,2172.5,0.86,1.0,4.83,0.21,8,6,1.33,1.0
12.0,9.0,1.33,1575.0,1260.0,1.25,1.0,4.0,0.25,1,1,1.0,1.0
14.0,15.0,0.93,2240.0,3584.0,0.62,1.0,7.0,0.14,1,1,1.0,0.0
5.0,9.0,0.56,448.0,1470.0,0.3,1.0,4.0,0.25,1,1,1.0,0.0
7.0,8.0,0.88,750.0,1050.0,0.71,1.0,4.0,0.25,1,1,1.0,0.0
7.0,18.0,0.39,1080.0,4032.0,0.27,4.0,8.0,0.5,1,1,1.0,0.0
19.0,1.0,19.0,4320.0,180.0,24.0,1.0,1.0,1.0,1,1,1.0,1.0
7.0,6.57,1.07,576.0,972.57,0.59,1.0,3.14,0.32,1,7,0.14,0.0
15.0,13.0,1.15,4374.0,2016.0,2.17,7.0,1.0,7.0,1,1,1.0,1.0
5.0,15.0,0.33,420.0,2520.0,0.17,3.0,7.0,0.43,1,1,1.0,0.0
3.0,14.0,0.21,320.0,2016.0,0.16,1.0,1.0,1.0,1,1,1.0,0.0
18.0,11.0,1.64,3920.0,1512.0,2.59,8.0,1.0,8.0,1,1,1.0,1.0
14.12,14.33,0.99,2958.38,2420.0,1.22,6.38,1.0,6.38,8,3,2.67,1.0
12.0,4.0,3.0,2646.0,400.0,6.62,5.0,1.0,5.0,1,1,1.0,1.0
6.0,9.0,0.67,600.0,1008.0,0.6,3.0,1.0,3.0,1,1,1.0,0.0
11.25,6.5,1.73,1934.5,1017.0,1.9,1.0,1.0,1.0,4,4,1.0,1.0
9.75,11.12,0.88,2204.12,1926.0,1.14,4.62,1.0,4.62,8,8,1.0,1.0
8.0,11.0,0.73,875.0,1800.0,0.49,1.0,5.0,0.2,1,1,1.0,0.0
18.0,12.0,1.5,6272.0,1500.0,4.18,8.0,1.0,8.0,1,1,1.0,1.0
19.0,8.0,2.38,5280.0,1050.0,5.03,9.0,4.0,2.25,1,1,1.0,1.0
12.71,9.33,1.36,2175.43,1522.67,1.43,1.0,4.5,0.22,7,6,1.17,0.0
4.0,9.62,0.42,360.0,2123.25,0.17,1.0,4.62,0.22,1,8,0.12,0.0
11.0,2.0,5.5,1176.0,216.0,5.44,5.0,1.0,5.0,1,1,1.0,1.0
2.0,8.67,0.23,216.0,1710.5,0.13,1.0,4.33,0.23,1,6,0.17,0.0
12.0,5.0,2.4,1620.0,689.0,2.35,5.0,2.5,2.0,1,4,0.25,0.0
11.5,14.67,0.78,1605.0,3635.33,0.44,1.0,7.0,0.14,2,3,0.67,0.0
6.0,4.0,1.5,560.0,450.0,1.24,3.0,2.0,1.5,1,1,1.0,1.0
20.0,11.0,1.82,3240.0,2001.25,1.62,9.0,5.25,1.71,1,8,0.12,0.0
5.0,3.0,1.67,480.0,396.0,1.21,1.0,2.0,0.5,1,2,0.5,0.0
3.0,4.0,0.75,270.0,360.0,0.75,1.0,2.0,0.5,1,1,1.0,0.0
14.0,18.0,0.78,2352.0,3600.0,0.65,1.0,8.0,0.12,1,1,1.0,0.0
3.0,8.75,0.34,400.0,1236.0,0.32,2.0,1.0,2.0,1,4,0.25,0.0
9.0,13.86,0.65,1596.0,3089.0,0.52,4.12,6.43,0.64,8,7,1.14,0.0
6.0,4.0,1.5,600.0,375.0,1.6,3.0,2.0,1.5,1,1,1.0,1.0
11.0,7.0,1.57,1200.0,648.0,1.85,1.0,4.0,0.25,1,1,1.0,0.0
7.0,7.6,0.92,640.0,863.2,0.74,1.0,1.0,1.0,1,5,0.2,0.0
4.0,17.0,0.24,480.0,2880.0,0.17,2.0,8.0,0.25,1,1,1.0,0.0
2.0,5.0,0.4,256.0,480.0,0.53,1.0,1.0,1.0,1,1,1.0,1.0
5.0,2.0,2.5,500.0,240.0,2.08,3.0,1.0,3.0,1,1,1.0,1.0
20.0,2.0,10.0,4928.0,225.0,21.9,9.0,1.0,9.0,1,1,1.0,1.0
13.0,5.0,2.6,2400.0,480.0,5.0,6.0,3.0,2.0,1,1,1.0,1.0
11.43,11.0,1.04,1925.71,1500.0,1.28,5.29,5.0,1.06,7,1,7.0,1.0
13.0,8.0,1.62,1792.0,840.0,2.13,1.0,1.0,1.0,1,1,1.0,1.0
10.5,9.17,1.15,1623.0,1705.5,0.95,5.0,4.5,1.11,2,6,0.33,0.0
7.5,10.25,0.73,1191.25,1902.75,0.63,3.5,5.0,0.7,8,4,2.0,1.0
8.0,15.0,0.53,840.0,2688.0,0.31,4.0,7.0,0.57,1,1,1.0,0.0
11.14,12.5,0.89,2019.43,1544.0,1.31,5.14,5.5,0.93,7,2,3.5,1.0
6.0,17.0,0.35,560.0,4608.0,0.12,3.0,8.0,0.38,1,1,1.0,0.0
16.0,5.0,3.2,3120.0,480.0,6.5,7.0,3.0,2.33,1,1,1.0,1.0
12.0,9.33,1.29,1320.0,1498.17,0.88,5.0,1.0,5.0,1,6,0.17,0.0
10.0,7.8,1.28,1440.0,1115.6,1.29,4.0,4.0,1.0,1,5,0.2,0.0
14.0,10.0,1.4,2268.0,1000.0,2.27,6.0,4.0,1.5,1,1,1.0,1.0
7.62,18.0,0.42,1127.38,5184.0,0.22,1.0,8.0,0.12,8,1,8.0,1.0
9.0,18.0,0.5,1152.0,3696.0,0.31,4.0,8.0,0.5,1,1,1.0,0.0
8.14,12.17,0.67,1086.86,2032.0,0.53,1.0,1.0,1.0,7,6,1.17,0.0
5.0,4.0,1.25,600.0,400.0,1.5,3.0,1.0,3.0,1,1,1.0,1.0
20.0,19.0,1.05,4800.0,3360.0,1.43,9.0,9.0,1.0,1,1,1.0,1.0
2.0,17.0,0.12,189.0,3080.0,0.06,1.0,8.0,0.12,1,2,0.5,0.0
7.0,13.0,0.54,700.0,1620.0,0.43,4.0,6.0,0.67,1,1,1.0,0.0
17.0,17.0,1.0,5600.0,2880.0,1.94,8.0,8.0,1.0,1,1,1.0,1.0
7.17,11.0,0.65,905.0,2200.0,0.41,3.33,5.25,0.63,6,4,1.5,1.0
3.0,11.57,0.26,319.0,1995.71,0.16,1.67,5.29,0.32,3,7,0.43,0.0
6.0,6.67,0.9,600.0,997.5,0.6,3.0,3.33,0.9,1,6,0.17,0.0
12.0,4.0,3.0,1890.0,390.0,4.85,5.0,2.0,2.5,1,2,0.5,1.0
9.0,13.0,0.69,1200.0,2016.0,0.6,4.0,1.0,4.0,1,1,1.0,0.0
15.0,18.0,0.83,4212.0,3920.0,1.07,7.0,1.0,7.0,1,1,1.0,1.0
12.0,9.0,1.33,1280.0,1280.0,1.0,5.0,4.0,1.25,1,1,1.0,0.0
6.86,6.75,1.02,935.71,818.62,1.14,3.43,1.0,3.43,7,8,0.88,1.0
6.0,11.5,0.52,480.0,1955.0,0.25,3.0,5.25,0.57,1,4,0.25,0.0
10.67,10.33,1.03,1671.0,2122.0,0.79,5.0,5.0,1.0,3,3,1.0,1.0
5.0,12.86,0.39,600.0,2823.43,0.21,3.0,6.14,0.49,1,7,0.14,0.0
18.0,16.0,1.12,5120.0,3696.0,1.39,8.0,7.0,1.14,1,1,1.0,1.0
15.0,5.0,3.0,2240.0,420.0,5.33,7.0,1.0,7.0,1,1,1.0,1.0
16.0,4.0,4.0,2916.0,480.0,6.08,7.0,2.0,3.5,1,1,1.0,1.0
12.0,9.0,1.33,3024.0,1400.0,2.16,5.0,4.0,1.25,1,1,1.0,0.0
13.0,14.5,0.9,1620.0,2368.5,0.68,6.0,1.0,6.0,1,4,0.25,0.0
1.0,11.33,0.09,192.0,2381.5,0.08,1.0,5.17,0.19,1,6,0.17,0.0
14.0,18.0,0.78,2376.0,3000.0,0.79,6.0,8.0,0.75,1,1,1.0,0.0
12.0,3.0,4.0,1701.0,300.0,5.67,5.0,2.0,2.5,1,1,1.0,1.0
11.0,8.0,1.38,1350.0,1050.0,1.29,5.0,4.0,1.25,1,1,1.0,1.0
12.0,9.0,1.33,1800.0,1173.33,1.53,5.0,1.0,5.0,1,3,0.33,0.0
14.0,10.2,1.37,2268.0,1850.4,1.23,6.0,4.8,1.25,1,5,0.2,0.0
3.0,10.0,0.3,384.0,1152.0,0.33,2.0,1.0,2.0,1,1,1.0,0.0
20.0,12.0,1.67,4860.0,2742.0,1.77,9.0,5.6,1.61,1,5,0.2,0.0
4.0,4.0,1.0,400.0,400.0,1.0,2.0,2.0,1.0,1,1,1.0,0.0
10.5,13.38,0.78,1899.38,2551.25,0.74,4.88,6.12,0.8,8,8,1.0,0.0
17.0,2.0,8.5,2520.0,225.0,11.2,8.0,1.0,8.0,1,1,1.0,1.0
9.0,9.0,1.0,1140.0,1050.0,1.09,4.5,4.0,1.12,2,1,2.0,1.0
17.0,11.0,1.55,3168.0,1440.0,2.2,1.0,5.0,0.2,1,1,1.0,1.0
20.0,3.0,6.67,5600.0,320.0,17.5,9.0,2.0,4.5,1,1,1.0,1.0
2.0,14.0,0.14,240.0,2692.67,0.09,1.0,6.33,0.16,1,3,0.33,0.0
4.0,10.33,0.39,512.0,1888.67,0.27,2.0,4.5,0.44,1,6,0.17,0.0
16.0,2.0,8.0,3780.0,256.0,14.77,7.0,1.0,7.0,1,1,1.0,1.0
18.0,9.0,2.0,5040.0,1758.0,2.87,8.0,4.67,1.71,1,3,0.33,1.0
16.0,12.0,1.33,3072.0,1680.0,1.83,1.0,1.0,1.0,1,1,1.0,1.0
12.0,8.5,1.41,1323.0,960.0,1.38,1.0,1.0,1.0,1,2,0.5,0.0
10.0,8.5,1.18,1260.0,1508.0,0.84,4.0,4.0,1.0,1,4,0.25,0.0
13.25,9.33,1.42,2212.5,1476.0,1.5,6.0,4.67,1.28,4,3,1.33,1.0
2.0,1.0,2.0,240.0,180.0,1.33,1.0,1.0,1.0,1,1,1.0,1.0
10.0,10.88,0.92,1827.0,1884.75,0.97,4.67,5.12,0.91,3,8,0.38,0.0
9.0,10.38,0.87,1050.0,2326.5,0.45,4.0,5.0,0.8,1,8,0.12,0.0
5.0,2.0,2.5,768.0,240.0,3.2,3.0,1.0,3.0,1,1,1.0,1.0
20.0,6.5,3.08,4800.0,1004.0,4.78,9.0,3.0,3.0,1,2,0.5,1.0
8.0,9.83,0.81,840.0,1729.67,0.49,4.0,1.0,4.0,1,6,0.17,0.0
1.0,19.0,0.05,192.0,4200.0,0.05,1.0,9.0,0.11,1,1,1.0,0.0
9.6,16.67,0.58,1237.4,4144.0,0.3,1.0,7.67,0.13,5,3,1.67,0.0
7.0,4.0,1.75,720.0,360.0,2.0,4.0,2.0,2.0,1,1,1.0,1.0
18.0,18.0,1.0,3960.0,4096.0,0.97,8.0,8.0,1.0,1,1,1.0,1.0
14.0,10.0,1.4,2430.0,1512.0,1.61,6.0,4.0,1.5,1,1,1.0,1.0
19.0,14.0,1.36,5600.0,2268.0,2.47,9.0,6.0,1.5,1,1,1.0,1.0
12.5,11.75,1.06,2034.0,1809.0,1.12,1.0,5.25,0.19,2,4,0.5,0.0
1.0,7.0,0.14,180.0,960.0,0.19,1.0,4.0,0.25,1,1,1.0,0.0
1.0,14.0,0.07,180.0,2160.0,0.08,1.0,1.0,1.0,1,1,1.0,0.0
13.33,15.0,0.89,2097.0,3030.0,0.69,5.67,6.5,0.87,3,2,1.5,0.0
11.0,12.0,0.92,1728.0,2268.0,0.76,5.0,5.0,1.0,1,1,1.0,1.0
18.0,13.0,1.38,4032.0,2184.75,1.85,8.0,5.75,1.39,1,4,0.25,0.0
5.0,11.62,0.43,640.0,2249.5,0.28,3.0,5.38,0.56,1,8,0.12,0.0
13.0,12.67,1.03,1890.0,2368.0,0.8,1.0,5.67,0.18,1,3,0.33,0.0
2.0,7.5,0.27,240.0,1782.0,0.13,1.0,3.75,0.27,1,4,0.25,0.0
15.0,6.0,2.5,3240.0,504.0,6.43,7.0,1.0,7.0,1,1,1.0,1.0
10.0,13.0,0.77,1575.0,2660.0,0.59,4.0,6.5,0.62,1,2,0.5,0.0
6.0,10.0,0.6,600.0,1296.0,0.46,1.0,4.0,0.25,1,1,1.0,0.0
8.86,9.33,0.95,1342.86,1213.33,1.11,4.140000000000001,4.33,0.96,7,3,2.33,1.0
1.0,17.0,0.06,162.0,3528.0,0.05,1.0,8.0,0.12,1,1,1.0,0.0
18.0,12.0,1.5,3888.0,2843.8,1.37,8.0,5.4,1.48,1,5,0.2,0.0
18.0,7.6,2.37,3360.0,958.4,3.51,8.0,1.0,8.0,1,5,0.2,0.0
12.0,17.0,0.71,1920.0,3456.0,0.56,5.0,8.0,0.62,1,1,1.0,0.0
10.0,4.0,2.5,1400.0,315.0,4.44,4.0,2.0,2.0,1,1,1.0,1.0
20.0,9.88,2.02,5040.0,1873.5,2.69,1.0,4.88,0.2,1,8,0.12,0.0
5.5,9.33,0.59,820.0,1288.0,0.64,2.5,4.0,0.62,2,3,0.67,0.0
5.0,8.0,0.62,600.0,864.0,0.69,3.0,4.0,0.75,1,1,1.0,0.0
9.0,11.25,0.8,980.0,1881.12,0.52,1.0,1.0,1.0,1,8,0.12,0.0
16.0,6.0,2.67,3840.0,540.0,7.11,7.0,3.0,2.33,1,1,1.0,1.0
6.5,12.29,0.53,710.33,2203.14,0.32,3.17,1.0,3.17,6,7,0.86,0.0
8.0,19.0,0.42,672.0,4312.0,0.16,1.0,9.0,0.11,1,1,1.0,0.0
17.0,11.0,1.55,4095.0,1620.0,2.53,8.0,5.0,1.6,1,1,1.0,1.0
15.0,9.71,1.54,2156.0,1444.0,1.49,1.0,1.0,1.0,1,7,0.14,0.0
10.88,13.88,0.78,1998.75,2801.88,0.71,5.0,6.25,0.8,8,8,1.0,0.0
17.0,5.0,3.4,2970.0,576.0,5.16,8.0,3.0,2.67,1,1,1.0,1.0
6.0,7.75,0.77,560.0,1253.25,0.45,3.0,1.0,3.0,1,4,0.25,0.0
13.0,9.0,1.44,2100.0,1344.0,1.56,6.0,4.0,1.5,1,1,1.0,1.0
2.0,16.0,0.12,216.0,2940.0,0.07,1.0,7.0,0.14,1,1,1.0,0.0
3.0,17.0,0.18,320.0,4480.0,0.07,1.0,8.0,0.12,1,1,1.0,0.0
6.0,13.0,0.46,625.0,1890.0,0.33,3.0,1.0,3.0,1,1,1.0,0.0
8.0,5.0,1.6,840.0,420.0,2.0,1.0,1.0,1.0,1,1,1.0,1.0
8.0,10.14,0.79,900.0,1674.57,0.54,1.0,4.71,0.21,1,7,0.14,0.0
19.0,11.0,1.73,5760.0,1470.0,3.92,9.0,5.0,1.8,1,1,1.0,1.0
14.0,16.0,0.88,2916.0,2700.0,1.08,6.0,7.0,0.86,1,1,1.0,1.0
8.0,16.0,0.5,900.0,3888.0,0.23,1.0,7.0,0.14,1,1,1.0,0.0
10.0,7.0,1.43,1759.0,672.0,2.62,4.5,4.0,1.12,4,1,4.0,1.0
19.0,15.0,1.27,4480.0,2520.0,1.78,1.0,1.0,1.0,1,1,1.0,1.0
8.0,14.33,0.56,800.0,2596.17,0.31,4.0,6.5,0.62,1,6,0.17,0.0
19.0,19.0,1.0,3600.0,4410.0,0.82,9.0,1.0,9.0,1,1,1.0,1.0
18.0,9.0,2.0,3888.0,1280.0,3.04,8.0,4.0,2.0,1,1,1.0,1.0
13.0,11.0,1.18,2058.0,1750.0,1.18,6.0,5.0,1.2,1,1,1.0,1.0
17.0,20.0,0.85,3024.0,5040.0,0.6,1.0,9.0,0.11,1,1,1.0,0.0
11.8,12.71,0.93,2385.6,2722.0,0.88,5.4,6.0,0.9,5,7,0.71,0.0
5.5,15.43,0.36,665.5,3502.29,0.19,2.75,7.0,0.39,4,7,0.57,0.0
16.0,14.0,1.14,3744.0,2352.0,1.59,7.0,1.0,7.0,1,1,1.0,1.0
11.0,14.0,0.79,2233.4,2698.8,0.83,4.8,6.6,0.73,5,5,1.0,1.0
3.0,10.0,0.3,288.0,1278.33,0.23,2.0,5.0,0.4,1,3,0.33,0.0
12.29,6.75,1.82,2582.86,1353.88,1.91,5.57,3.38,1.65,7,8,0.88,1.0
2.0,8.0,0.25,216.0,960.0,0.23,1.0,4.0,0.25,1,2,0.5,0.0
4.0,7.0,0.57,500.0,700.0,0.71,2.0,4.0,0.5,1,1,1.0,0.0
18.0,8.8,2.05,4851.0,1361.4,3.56,8.0,4.2,1.9,1,5,0.2,0.0
20.0,5.0,4.0,6237.0,480.0,12.99,9.0,1.0,9.0,1,1,1.0,1.0
10.25,6.5,1.58,1382.5,1128.0,1.23,4.62,3.0,1.54,8,2,4.0,1.0
12.0,11.0,1.09,2352.0,1673.5,1.41,5.0,1.0,5.0,1,6,0.17,0.0
11.0,5.8,1.9,1400.0,545.8,2.57,1.0,3.2,0.31,1,5,0.2,0.0
16.0,7.25,2.21,2304.0,807.5,2.85,7.0,3.5,2.0,1,4,0.25,0.0
11.0,20.0,0.55,2304.0,6552.0,0.35,5.0,9.0,0.56,1,1,1.0,0.0
9.0,20.0,0.45,1080.0,4800.0,0.23,4.0,9.0,0.44,1,1,1.0,0.0
15.33,9.0,1.7,3219.67,996.0,3.23,7.0,4.0,1.75,3,2,1.5,1.0
12.0,14.0,0.86,3024.0,2100.0,1.44,5.0,6.0,0.83,1,1,1.0,1.0
19.0,2.0,9.5,6435.0,216.0,29.79,9.0,1.0,9.0,1,1,1.0,1.0
8.0,8.5,0.94,1090.5,1540.5,0.71,3.67,1.0,3.67,6,4,1.5,1.0
20.0,14.0,1.43,5355.0,2912.25,1.84,9.0,6.25,1.44,1,4,0.25,0.0
2.0,9.33,0.21,225.0,1486.67,0.15,1.0,4.17,0.24,1,6,0.17,0.0
1.0,7.0,0.14,192.0,720.0,0.27,1.0,4.0,0.25,1,1,1.0,0.0
20.0,20.0,1.0,5040.0,6300.0,0.8,9.0,9.0,1.0,1,1,1.0,0.0
6.0,20.0,0.3,540.0,5184.0,0.1,1.0,9.0,0.11,1,1,1.0,0.0
6.0,1.0,6.0,480.0,192.0,2.5,1.0,1.0,1.0,1,1,1.0,1.0
3.0,6.0,0.5,320.0,720.0,0.44,1.0,3.0,0.33,1,1,1.0,1.0
2.0,4.0,0.5,240.0,384.0,0.62,1.0,2.0,0.5,1,1,1.0,0.0
12.0,19.0,0.63,1512.0,7371.0,0.21,5.0,9.0,0.56,1,1,1.0,0.0
19.0,13.67,1.39,2800.0,2690.0,1.04,1.0,6.33,0.16,1,3,0.33,0.0
17.0,13.0,1.31,6048.0,1792.0,3.38,8.0,6.0,1.33,1,1,1.0,1.0
5.0,10.38,0.48,480.0,2089.5,0.23,3.0,5.12,0.59,1,8,0.12,0.0
2.0,13.4,0.15,216.0,3223.2,0.07,1.0,6.4,0.16,1,5,0.2,0.0
5.0,3.0,1.67,500.0,270.0,1.85,1.0,1.0,1.0,1,1,1.0,1.0
9.0,9.0,1.0,1080.0,1381.33,0.78,1.0,4.33,0.23,1,3,0.33,0.0
2.0,13.0,0.15,240.0,1960.0,0.12,1.0,1.0,1.0,1,1,1.0,0.0
12.0,18.0,0.67,1440.0,4900.0,0.29,5.0,8.0,0.62,1,1,1.0,1.0
10.67,4.33,2.46,2330.5,448.0,5.2,5.17,2.33,2.22,6,3,2.0,1.0
14.0,11.62,1.2,1925.0,2530.12,0.76,1.0,5.5,0.18,1,8,0.12,0.0
1.0,9.0,0.11,180.0,1654.0,0.11,1.0,4.25,0.24,1,4,0.25,0.0
6.0,19.0,0.32,600.0,6804.0,0.09,3.0,9.0,0.33,1,1,1.0,0.0
12.0,17.0,0.71,1440.0,3600.0,0.4,5.0,8.0,0.62,1,1,1.0,0.0
4.0,14.75,0.27,412.5,3543.5,0.12,2.0,6.75,0.3,2,4,0.5,0.0
6.0,15.5,0.39,600.0,2755.0,0.22,3.0,7.0,0.43,1,2,0.5,0.0
7.6,9.43,0.81,1402.4,1467.43,0.96,3.6,4.43,0.81,5,7,0.71,0.0
6.0,10.67,0.56,560.0,1791.67,0.31,3.0,5.17,0.58,1,6,0.17,0.0
8.0,3.0,2.67,1260.0,320.0,3.94,4.0,1.0,4.0,1,1,1.0,1.0
14.0,16.0,0.88,2160.0,4032.0,0.54,6.0,7.0,0.86,1,1,1.0,0.0
10.0,15.5,0.65,1562.29,2688.0,0.58,1.0,1.0,1.0,7,2,3.5,1.0
11.0,7.0,1.57,1440.0,864.0,1.67,5.0,4.0,1.25,1,1,1.0,1.0
19.0,8.0,2.38,4158.0,800.0,5.2,9.0,4.0,2.25,1,1,1.0,1.0
12.0,7.5,1.6,1568.0,672.0,2.33,1.0,3.5,0.29,1,2,0.5,0.0
17.0,13.0,1.31,2816.0,3304.33,0.85,1.0,6.0,0.17,1,3,0.33,0.0
15.0,18.0,0.83,3240.0,5376.0,0.6,7.0,8.0,0.88,1,1,1.0,0.0
9.0,16.0,0.56,1200.0,5292.0,0.23,4.0,7.0,0.57,1,1,1.0,0.0
12.0,18.0,0.67,1323.0,4032.0,0.33,5.0,8.0,0.62,1,1,1.0,0.0
17.0,7.0,2.43,2880.0,700.0,4.11,8.0,1.0,8.0,1,1,1.0,1.0
18.0,10.38,1.73,3168.0,1649.25,1.92,8.0,1.0,8.0,1,8,0.12,0.0
7.0,8.75,0.8,800.0,1611.25,0.5,4.0,4.38,0.91,1,8,0.12,0.0
2.0,5.0,0.4,240.0,420.0,0.57,1.0,1.0,1.0,1,1,1.0,0.0
17.0,5.5,3.09,2970.0,600.0,4.95,1.0,3.0,0.33,1,2,0.5,0.0
15.0,2.0,7.5,2688.0,240.0,11.2,7.0,1.0,7.0,1,1,1.0,1.0
12.0,10.0,1.2,2352.0,1512.0,1.56,5.0,4.0,1.25,1,1,1.0,1.0
12.0,19.0,0.63,1800.0,4320.0,0.42,5.0,1.0,5.0,1,1,1.0,0.0
12.5,9.6,1.3,2558.25,1463.6,1.75,5.75,1.0,5.75,4,5,0.8,1.0
13.0,19.0,0.68,1890.0,5005.0,0.38,6.0,9.0,0.67,1,1,1.0,0.0
4.0,16.0,0.25,384.0,3960.0,0.1,2.0,7.0,0.29,1,1,1.0,0.0
14.0,16.0,0.88,2700.0,2464.0,1.1,6.0,7.0,0.86,1,1,1.0,1.0
1.0,9.0,0.11,180.0,1008.0,0.18,1.0,1.0,1.0,1,1,1.0,0.0
10.0,6.29,1.59,1080.0,840.86,1.28,4.0,3.29,1.22,1,7,0.14,0.0
12.0,8.43,1.42,1944.0,1109.14,1.75,5.0,1.0,5.0,1,7,0.14,0.0
13.0,8.0,1.62,1848.0,1200.0,1.54,6.0,4.0,1.5,1,1,1.0,1.0
8.71,9.62,0.91,1060.29,1357.12,0.78,1.0,1.0,1.0,7,8,0.88,0.0
16.0,12.5,1.28,3888.0,2346.0,1.66,7.0,5.75,1.22,1,8,0.12,0.0
11.33,9.5,1.19,1913.33,1169.75,1.64,1.0,1.0,1.0,6,8,0.75,0.0
14.0,16.0,0.88,2352.0,2700.0,0.87,1.0,7.0,0.14,1,1,1.0,0.0
8.0,15.0,0.53,1110.67,2430.0,0.46,1.0,7.0,0.14,3,1,3.0,1.0
6.0,5.0,1.2,672.0,500.0,1.34,3.0,1.0,3.0,1,1,1.0,1.0
12.0,6.0,2.0,1512.0,750.0,2.02,5.0,3.0,1.67,1,1,1.0,1.0
8.0,12.0,0.67,800.0,2352.0,0.34,4.0,5.0,0.8,1,1,1.0,0.0
15.0,14.0,1.07,2520.0,2646.0,0.95,1.0,6.0,0.17,1,1,1.0,1.0
11.0,5.0,2.2,1470.0,384.0,3.83,5.0,1.0,5.0,1,1,1.0,1.0
19.0,12.5,1.52,4410.0,2374.0,1.86,9.0,5.75,1.57,1,4,0.25,0.0
7.75,9.0,0.86,915.5,1309.33,0.7,1.0,4.33,0.23,8,3,2.67,1.0
1.0,10.88,0.09,180.0,2327.5,0.08,1.0,5.12,0.2,1,8,0.12,0.0
